doc_id,company,manager,relation,sentence,match_manager,match_manager_ratio,match_company,match_comp_ratio
267433553,Invesco Canada Ltd,Jason Whiting,portfolio_manager,"Jason Whiting, Portfolio Manager, who has been responsible for the Fund since 2011 and has been associated with Invesco Canada and/or its affiliates since 2003.",Jason Whiting,0.962962963,Invesco Canada,0.820512821
267433608,Invesco,Noelle Corum,portfolio_manager,"Noelle Corum, Portfolio Manager, who has been responsible for the Fund since 2020 and has been associated with Invesco and/or its affiliates since 2010.",Noelle Corum,0.96,Invesco,1
267440035,WesBanco Bank Inc,Scott Love,vice_president,"Mr. Love has been employed by WesBanco Bank since May 2012 serving as Senior Vice President since May 2014, and is responsible for providing investment research and portfolio management for the Trust and Investment Services department of WesBanco Bank.",Mr. Love,0.555555556,WesBanco Bank,0.888888889
267574807,NS Partners Ltd.,Brian Coffey,portfolio_manager,"Brian Coffey, who joined NS Partners in 1988, currently serves as Investment Manager, Latin America, Middle East and North Africa ('MENA').",Brian Coffey,0.96,NS Partners,0.8
267883787,BBH&Co,Andrew P. Hofer,portfolio_manager,"Andrew P. Hofer, Neil Hohmann and Paul Kunz serve as co-portfolio managers to the Fund, as well as BBH&Co.",Andrew P. Hofer,0.967741935,BBH&Co.,0.923076923
267883787,BBH&Co.,Neil Hohmann,portfolio_manager,"Andrew P. Hofer, Neil Hohmann and Paul Kunz serve as co-portfolio managers to the Fund, as well as BBH&Co.",Neil Hohmann,1,BBH&Co,1
267883787,BBH&Co.,Neil Hohmann,managing_director,Neil Hohmann is a Managing Director of BBH&Co.,Neil Hohmann,1,BBH&Co,1
267889525,Standard Life Investments,Erlend Lochen,analyst,Erlend joined Standard Life Investments in 2001 as a Credit Analyst.,Erlend,0.692307692,Standard Life Investments,1
267889525,Standard Life Investments,Erlend Lochen,other,"Prior to Standard Life Investments, Erlend worked with a number of companies, including Skandinaviska Enskilda Banken, Barclays Capital and Merrill Lynch.",Erlend,0.692307692,"Standard Life Investments,",0.980392157
267896273,Aberdeen Asset Management Inc.,Brett Diment,other,"Brett joined Aberdeen Asset Management via the acquisition of Deutsche Asset Management's London and Philadelphia fixed income businesses in 2005, where he held the same role since 1999.",Brett,0.666666667,Aberdeen Asset Management,0.881355932
267896273,Ravenscourt Capital Partners,David Sol,other,David joined Standard Life Investments in 2010 from Ravenscourt Capital Partners where he worked on long-short credit hedge funds.,David,0.666666667,Ravenscourt Capital Partners,1
267896273,Edinburgh Fund Managers,Jamie Cumming,portfolio_manager,"Jamie joined Aberdeen via the acquisition of Edinburgh Fund Managers in 2003, where he was an Investment Manager on the Japanese Equities Team.",Jamie,0.64,Edinburgh Fund Managers,1
267896273,Aberdeen Standard Investments,Katy Forbes,other,Katy Forbes is an Investment Director in the Multi-Asset Investing team at Aberdeen Standard Investments.,Katy Forbes,1,Aberdeen Standard Investments.,0.983050847
267896273,Standard Life Investments,Scott Smith,analyst,"Scott joined Standard Life Investments in 2006 as a performance analyst, working on a broad range of funds covering fixed-interest, equities and property.",Scott,0.608695652,Standard Life Investments,1
267896273,Aberdeen Standard Investments,Scott Smith,other,Scott Smith is an Investment Director within Multi-Asset Fund Management at Aberdeen Standard Investments and is a member of the Strategic Investment Group and the GARS portfolio construction team.,Scott Smith,1,Aberdeen Standard Investments,1
267896273,Standard Life Investments,Scott Smith,portfolio_manager,Scott Smith is an Investment Director within Multi-Asset Fund Management at Aberdeen Standard Investments and is a member of the Strategic Investment Group and the GARS portfolio construction team.,Scott Smith,1,Standard Investments,0.816326531
267896273,Aberdeen Standard Investments Inc.,Kevin Daly,other,Kevin Daly is an Investment Director on the EMD team at Aberdeen Standard Investments.,Kevin Daly,1,Aberdeen Standard Investments.,0.895522388
267896273,Barclays Capital,Mark Taylor,vice_president,"Previously, Mark was a VP at Barclays Capital in the global financial risk management team, where his group managed an over $5 billion portfolio of municipal liquidity facilities and LOCs.",Mark,0.631578947,Barclays Capital,1
267904660,Global Strategic Management,Adrian Day,portfolio_manager,"Mr. Day was previously the Chairman and Portfolio Manager of Global Strategic Management, d/b/a Adrian Day Asset Management.",Adrian Day,1,"Global Strategic Management,",0.981818182
268450356,DoubleLine Capital LP,Jeffrey E. Gundlach,other,"The general partner of the Adviser is DoubleLine Capital GP LLC, an entity that is wholly owned by Jeffrey E. Gundlach.",Jeffrey E. Gundlach.,0.974358974,DoubleLine Capital GP,0.952380952
270214312,SEI Investments Management Corp,Erin Garrett,portfolio_manager,Ms. Garrett serves as an Assistant Portfolio Manager for the SEI US Investment Grade fixed income strategies within SIMC's Investment Management Unit.,Ms. Garrett,0.695652174,SIMC,0.769230769
270214312,SEI Investments Management Corp,Richard A. Bamford,portfolio_manager,Mr. Bamford serves as a Portfolio Manager for the Fixed Income team within SIMC's Investment Management Unit.,Mr. Bamford,0.555555556,SIMC,0.769230769
270214312,Vanguard,Richard A. Bamford,analyst,"Prior to joining SEI in 1999, Mr. Bamford worked as a Municipal Credit Analyst for Vanguard.",Mr. Bamford,0.571428571,Vanguard.,0.941176471
270246615,AllianceBernstein L.P.,Douglas J. Peebles,other,"A team of investment professionals, led by Douglas J. Peebles, Scott DiMaggio, CFA, John Taylor, Jorgen Kjaersgaard, Nicholas Sanders, CFA and Eamonn Buckley manage the portion of the International Fixed Income Fund's assets allocated to AllianceBernstein.",Douglas J. Peebles,0.972972973,AllianceBernstein,0.837209302
270246615,AllianceBernstein L.P.,Douglas J. Peebles,other,Mr. Peebles has been with AllianceBernstein for thirty-two years.,Mr. Peebles,0.545454545,AllianceBernstein,0.837209302
270246615,AllianceBernstein L.P.,Eamonn Buckley,portfolio_manager,"A team of investment professionals, led by Douglas J. Peebles, Scott DiMaggio, CFA, John Taylor, Jorgen Kjaersgaard, Nicholas Sanders, CFA and Eamonn Buckley manage the portion of the International Fixed Income Fund's assets allocated to AllianceBernstein.",Eamonn Buckley,1,AllianceBernstein.,0.837209302
270246615,AllianceBernstein,John Taylor,portfolio_manager,"A team of investment professionals, led by Douglas J. Peebles, Scott DiMaggio, CFA, John Taylor, Jorgen Kjaersgaard, Nicholas Sanders, CFA and Eamonn Buckley manage the portion of the International Fixed Income Fund's assets allocated to AllianceBernstein.",John Taylor,0.956521739,AllianceBernstein,0.971428571
270246615,AllianceBernstein,John Taylor,portfolio_manager,"Mr. Taylor currently serves as Portfolio Manager at AllianceBernstein and is a member of the Global Fixed Income, Absolute Return, UK Fixed Income, Euro Fixed Income and Emerging Market Debt portfolio-management teams.",Mr. Taylor,0.666666667,AllianceBernstein,1
270246615,AllianceBernstein,John Taylor,other,Mr. Taylor has been with AllianceBernstein for eighteen years.,Mr. Taylor,0.666666667,AllianceBernstein,1
270246847,PIMCO,David Hammer,portfolio_manager,David Hammer is the primary individual responsible for managing the portion of the Tax-Advantaged Income Fund's assets allocated to PIMCO.,David Hammer,1,PIMCO,0.909090909
270246847,PIMCO,David Hammer,vice_president,"Previously at PIMCO, Mr. Hammer was a Senior Vice President and Municipal Bond Portfolio Manager, and prior to joining PIMCO in 2012, he was an Executive Director and Head of High Yield and Distressed Municipal Bond Trading Group at Morgan Stanley.",Mr. Hammer,0.636363636,PIMCO,1
270246847,Wellington Management Company LLP,Brad W. Libby,portfolio_manager,Mr. Libby joined Wellington Management as an investment professional in 2010.,Mr. Libby,0.551724138,Wellington Management,0.8
270246847,Morgan Stanley,David Hammer,managing_director,"Mr. Hammer rejoined PIMCO in 2015 from Morgan Stanley, where he was Managing Director and Head of municipal trading, risk management and research.",Mr. Hammer,0.636363636,"Morgan Stanley,",0.965517241
270246847,"Weiss, Peck & Greer, LLC",Peter Moukios,portfolio_manager,"Prior to NBIA, Mr. Moukios worked for Weiss, Peck & Greer as a Portfolio Manager in Municipal Securities, where he worked since 1987.",Mr. Moukios,0.75,"Weiss, Peck & Greer",0.869565217
270246847,Loop Capital Markets,Stephen J. Czepiel,vice_president,"Previously, Mr. Czepiel was Vice President at both Mesirow Financial and Loop Capital Markets.",Mr. Czepiel,0.545454545,Loop Capital Markets.,0.975609756
270246847,Mesirow Financial,Stephen J. Czepiel,vice_president,"Previously, Mr. Czepiel was Vice President at both Mesirow Financial and Loop Capital Markets.",Mr. Czepiel,0.545454545,Mesirow Financial,1
270250029,"Analytic Investors,LLC",Dennis M. Bein,portfolio_manager,"Dennis M. Bein, CFA is a portfolio manager for the Analytic Investors team at WellsCap.",Dennis M. Bein,0.965517241,Analytic Investors,0.9
270250029,Merrill Lynch & CO Inc,Douglas C. Pardon,analyst,Mr. Pardon also served as an Analyst in the Mergers and Acquisitions Group at Merrill Lynch & Co.,Mr. Pardon,0.5,Merrill Lynch & Co.,0.772727273
270250029,SEI Investments Management Corp,Erin Garrett,portfolio_manager,Ms. Garrett serves as a Portfolio Manager for the SEI US Investment Grade fixed income strategies within SIMC's Investment Management Unit.,Ms. Garrett,0.695652174,SIMC,0.769230769
270250029,"Analytic Investors, LLC",David Krider,portfolio_manager,"David Krider, CFA is a portfolio manager for the Analytic Investors team at WellsCap.",David Krider,0.96,Analytic Investors,0.826086957
270250029,Lehman Asset Management,Douglas C. Pardon,analyst,"Prior to joining Brigade, Mr. Pardon was a Vice President/Senior Analyst in the High Yield Group at Lehman Asset Management.",Mr. Pardon,0.611111111,Lehman Asset Management.,0.978723404
270250029,Lehman Asset Management,Douglas C. Pardon,vice_president,"Prior to joining Brigade, Mr. Pardon was a Vice President/Senior Analyst in the High Yield Group at Lehman Asset Management.",Mr. Pardon,0.611111111,Lehman Asset Management.,0.978723404
270250029,Interwoven,Michael J. Mahoney,portfolio_manager,"Michael J. Mahoney, Senior Managing Director and Portfolio Manager, joined Falcon Point in 2001 from Interwoven, where he was Director of Investor Relations.","Michael J. Mahoney,",0.972972973,"Interwoven,",0.952380952
270250029,Dresdner RCM,Michael J. Mahoney,other,Mr. Mahoney was Director of the Global Telemedia Group at Dresdner RCM Global Investors from 1999 to 2000.,Mr. Mahoney,0.606060606,Dresdner RCM,1
270250029,Interwoven,Michael J. Mahoney,other,"Prior to Interwoven, Mr. Mahoney was an Investment Manager in San Francisco for 9 years, specializing in telecommunications, technology and media investments.",Mr. Mahoney,0.606060606,"Interwoven,",0.952380952
270250029,"EAM Investors, LLC",Travis T. Prentice,chief_investment_officer,"Mr. Prentice has served as Chief Executive Officer, Chief Investment Officer and Portfolio Manager at EAM Investors since the firm's inception in 2007.",Mr. Prentice,0.647058824,EAM Investors,0.764705882
270250029,"EAM Investors, LLC",Travis T. Prentice,portfolio_manager,"Mr. Prentice has served as Chief Executive Officer, Chief Investment Officer and Portfolio Manager at EAM Investors since the firm's inception in 2007.",Mr. Prentice,0.647058824,EAM Investors,0.764705882
270250029,Fidelity Investments,John Hynes,portfolio_manager,"Before joining Emso in 2011, Mr. Hynes spent 17 years at Fidelity Investments and Fidelity International, most latterly within the Emerging Markets Equity Group, working as a Portfolio Manager for the Fidelity Series Emerging Markets Fund.",Mr. Hynes,0.631578947,Fidelity Investments,1
270250029,Engemann Asset Management,Lou Holtz,managing_director,Mr. Holtz served previously as a Managing Director and Portfolio Manager at Engemann Asset Management from 1996 to 2008.,Mr. Holtz,0.666666667,Engemann Asset Management,1
270250029,Engemann Asset Management,Lou Holtz,portfolio_manager,Mr. Holtz served previously as a Managing Director and Portfolio Manager at Engemann Asset Management from 1996 to 2008.,Mr. Holtz,0.666666667,Engemann Asset Management,1
270250029,Wellington Management Company,Mark Birmingham,vice_president,Mr. Birmingham joined the firm in 2013 to work on Acadian's managed volatility strategies and was previously a Vice President and Quantitative Analyst within the Quantitative Investment Group at Wellington Management Co.,Mr. Birmingham,0.896551724,Wellington Management Co.,0.888888889
270250029,CS First Boston,Mark Lee,other,Mr. Lee began his career in finance in 1992 as an investment banker at Credit Suisse First Boston.,Mr. Lee,0.8,Suisse First Boston.,0.8
270250029,"Contrarian Capital Management, LLC",Mark Lee,other,"Prior to founding Mountaineer, Mr. Lee worked at Contrarian Capital Management, LLC (Contrarian) from 1999 to 2011.",Mr. Lee,0.8,"Contrarian Capital Management, LLC",1
270250029,Emso Partners Limited,Mark R. Franklin,other,"After the merger Mr. Franklin created Emso's flagship fund, established Emso Partners Limited (then as a subsidiary of Citibank, and now Emso Asset Management Limited), and ultimately executed Emso's employee buyout in 2013.",Mr. Franklin,0.685714286,Emso Partners Limited,1
270250029,Salomon Brothers Inc,Mark R. Franklin,other,Mr. Franklin joined Salomon Brothers (Salomon) in 1986 to establish and co-run their emerging markets customer business.,Mr. Franklin,0.685714286,Salomon Brothers (Salomon),0.782608696
270250029,Dresdner RCM Global Investors,Michael L. Thomas,portfolio_manager,"Michael L. Thomas, Senior Portfolio Manager, joined Falcon Point in 2002 from Dresdner RCM Global Investors, where he worked as part of a team managing a small cap growth portfolio.",Michael L. Thomas,0.971428571,"Dresdner RCM Global Investors,",0.983050847
270250029,Montgomery Securities,Michael L. Thomas,analyst,"Prior to joining Dresdner RCM, Mr. Thomas worked as a sell-side Research Analyst covering various segments of the computer services industry for both Salomon Smith Barney and Montgomery Securities.",Mr. Thomas,0.625,Montgomery Securities.,0.976744186
270250029,Salomon Smith Barney,Michael L. Thomas,analyst,"Prior to joining Dresdner RCM, Mr. Thomas worked as a sell-side Research Analyst covering various segments of the computer services industry for both Salomon Smith Barney and Montgomery Securities.",Mr. Thomas,0.625,Salomon Smith Barney,1
270250029,"EAM Investors, LLC",Montie L. Weisenberger,managing_director,Mr. Weisenberger serves as Managing Director and Portfolio Manager at EAM Investors and has managed the firm's small cap growth strategy since 2007.,Mr. Weisenberger,0.666666667,EAM Investors,0.8
270250029,"EAM Investors, LLC",Montie L. Weisenberger,portfolio_manager,Mr. Weisenberger serves as Managing Director and Portfolio Manager at EAM Investors and has managed the firm's small cap growth strategy since 2007.,Mr. Weisenberger,0.666666667,EAM Investors,0.8
270250029,Cooke & Bieler,Peter A. Thompson,portfolio_manager,"Prior to forming Coho, Mr. Thompson spent 10 years with the investment-counseling firm of Cooke & Bieler, where he had a wide range of research and portfolio responsibilities.",Mr. Thompson,0.628571429,"Cooke & Bieler,",0.965517241
270250029,Ana Capital Management,Robert Fields,portfolio_manager,"Prior to joining Cardinal in 2013, Mr. Fields was a Partner and Portfolio Manager for two years at Ana Capital Management, a long-biased opportunistic value investment firm.",Mr. Fields,0.695652174,"Ana Capital Management,",0.977777778
270250029,"Weiss, Peck &amp; Greer Investments",Sean P. Simko,portfolio_manager,"Prior to joining SEI, Mr. Simko was Vice President and Portfolio Manager for Weiss, Peck & Greer Investments and was responsible for managing approximately $7 billion in assets through various strategies, including short duration, TIPS, structured products, futures and currencies.",Mr. Simko,0.666666667,"Weiss, Peck & Greer Investments",0.939393939
270250029,"Weiss, Peck &amp; Greer Investments",Sean P. Simko,vice_president,"Prior to joining SEI, Mr. Simko was Vice President and Portfolio Manager for Weiss, Peck & Greer Investments and was responsible for managing approximately $7 billion in assets through various strategies, including short duration, TIPS, structured products, futures and currencies.",Mr. Simko,0.666666667,"Weiss, Peck & Greer Investments",0.939393939
270250029,PanAgora Asset Management,Tyhesha Harrington,portfolio_manager,"Prior to joining SSGA in 2006, Ms. Harrington worked as a Portfolio Manager at PanAgora Asset Management where she managed passive U.S. and international equity strategies and multi-asset class strategies.",Ms. Harrington,0.75,PanAgora Asset Management,1
270250029,Engemann Asset Management,Yossi Lipsker,managing_director,"Previously, Mr. Lipsker served as a Managing Director and Portfolio Manager at Engemann Asset Management from 1995 to 2008.",Mr. Lipsker,0.666666667,Engemann Asset Management,1
270250029,Engemann Asset Management,Yossi Lipsker,portfolio_manager,"Previously, Mr. Lipsker served as a Managing Director and Portfolio Manager at Engemann Asset Management from 1995 to 2008.",Mr. Lipsker,0.666666667,Engemann Asset Management,1
270252213,Janus Henderson Investors,Edward Parcell,other,"Prior to joining Janus Henderson in 2014 as a quantitative researcher/strategist, Mr. Parcell served as a quantitative developer at AVM LP, a Florida-based fixed income and credit broker/dealer and fund, where he worked with the rates trading desk as a member of the technology team.",Mr. Parcell,0.72,Janus Henderson,0.790697674
270252213,American Century Investments,Enrique Chang,chief_investment_officer,Mr. Chang joined American Century in 2006 and was named CIO in January 2007.,Mr. Chang,0.636363636,American Century,0.765957447
270252213,Rogge Global Partners,Annabel Rudebeck,other,"Prior to joining the firm, Ms. Rudebeck spent 12 years at Rogge Global Partners.",Ms. Rudebeck,0.642857143,Rogge Global Partners.,0.976744186
271331871,Macquarie Investment Management,Francis X. Morris,chief_investment_officer,"Francis X. Morris joined Macquarie Investment Management (MIM) in 1997 as a vice president and portfolio manager, and became the chief investment officer",Francis X. Morris,1,Macquarie Investment Management,1
271331871,Macquarie Investment Management,Francis X. Morris,portfolio_manager,"Francis X. Morris joined Macquarie Investment Management (MIM) in 1997 as a vice president and portfolio manager, and became the chief investment officer",Francis X. Morris,1,Macquarie Investment Management,1
271331871,Macquarie Investment Management,Francis X. Morris,vice_president,"Francis X. Morris joined Macquarie Investment Management (MIM) in 1997 as a vice president and portfolio manager, and became the chief investment officer",Francis X. Morris,1,Macquarie Investment Management,1
271347043,Macquarie Investment Management,Joseph Devine,other,Joseph Devine joined Macquarie Investment Management (MIM) in March 2016 as head of the Global Ex-US Equity team.,Joseph Devine,1,Macquarie Investment Management,1
271691995,Vanguard,John M. Carbone,other,"John M. Carbone, Principal of Vanguard.",John M. Carbone,0.967741935,Vanguard.,0.941176471
271693809,Vanguard,Adam M. Ferguson,portfolio_manager,"Adam M. Ferguson, CFA, Portfolio Manager at Vanguard.",Adam M. Ferguson,0.96969697,Vanguard,0.941176471
271696359,Wellington Management,Daniel J. Pozen,managing_director,"Daniel J. Pozen, Senior Managing Director and Equity Portfolio Manager of Wellington Management.",Daniel J. Pozen,0.967741935,Wellington Management.,0.976744186
271696359,Wellington Management,Daniel J. Pozen,portfolio_manager,"Daniel J. Pozen, Senior Managing Director and Equity Portfolio Manager of Wellington Management.",Daniel J. Pozen,0.967741935,Wellington Management.,0.976744186
271830699,Goldman Sachs & Co,Geoffrey P. Mavar,vice_president,"Prior to co-founding the adviser in 2003, Mr. Mavar joined Goldman Sachs & Co. in 1990 and served as a Vice President until 2001.",Mr. Mavar,0.5,Goldman Sachs & Co.,0.972972973
271841025,"Thompson IM Funds, Inc.",James T. Evans,chief_investment_officer,"Mr. Evans, a Vice President of Thompson IM Funds, Inc., is the Chief Investment Officer, Principal, and a Portfolio Manager at TIM.",Mr. Evans,0.538461538,"Thompson IM Funds, Inc.,",0.978723404
271841025,"Thompson IM Funds, Inc.",James T. Evans,portfolio_manager,"Mr. Evans, a Vice President of Thompson IM Funds, Inc., is the Chief Investment Officer, Principal, and a Portfolio Manager at TIM.",Mr. Evans,0.538461538,"Thompson IM Funds, Inc.,",0.978723404
271841025,"Thompson IM Funds, Inc.",James T. Evans,vice_president,"Mr. Evans, a Vice President of Thompson IM Funds, Inc., is the Chief Investment Officer, Principal, and a Portfolio Manager at TIM.",Mr. Evans,0.538461538,"Thompson IM Funds, Inc.,",0.978723404
273976592,Morningstar,Kevin J. Walkush,analyst,"Mr. Walkush joined the Adviser from Morningstar, Inc. where he held the position of Stock Analyst.",Mr. Walkush,0.529411765,"Morningstar,",0.956521739
273976592,Morningstar,Kevin J. Walkush,other,"Prior to Morningstar, Inc., Mr. Walkush consulted for Lux Capital where he performed due diligence on investment candidates as well as",Mr. Walkush,0.666666667,"Morningstar,",0.956521739
274346776,Edinburgh Fund Managers,Alastair Reynolds,portfolio_manager,"Prior to joining SWIP in 2000, Alastair was an investment manager with Edinburgh Fund Managers.",Alastair,0.689655172,Edinburgh Fund Managers.,0.978723404
274346776,Allianz Global Investors,Claudio Marsala,portfolio_manager,"Mr. Claudio Marsala is a portfolio manager, director and Head of Multi Asset US with Allianz Global Investors, which he joined in 2001.",Claudio Marsala,1,Allianz Global Investors,0.979591837
274346776,Martin Currie,Colin Dishington,analyst,"Before this, Colin worked at Martin Currie from 2010 to 2012, initially as an assistant research analyst working on global financials stocks, before progressing to assistant portfolio manager on Martin Currie's Japan team.",Colin,0.5,Martin Currie,1
274346776,Martin Currie,Colin Dishington,other,"Colin is a co-manager of Martin Currie's global emerging markets strategy, with responsibility for researching stocks in the communication services sector, and has 8 years of investment experience.",Colin,0.666666667,Martin Currie,0.928571429
274346776,Martin Currie,Colin Dishington,portfolio_manager,"The Martin Currie co-portfolio managers who are jointly and primarily responsible for the day-to-day management of the segment of the Portfolio managed by Martin Currie are Alastair Reynolds, Andrew Mathewson, Colin Dishington, Divya Mathur, Paul Desoisa and Paul Sloane.",Colin Dishington,0.96969697,Martin Currie,1
274346776,PIMCO,Daniel He,portfolio_manager,"Daniel He, Nic Johnson, Steve Rodosky, Andrew Balls, Sachin Gupta and Lorenzo Pagani are the portfolio managers jointly and primarily responsible for the portion of the Portfolio managed by PIMCO.",Daniel He,0.947368421,PIMCO,0.909090909
274346776,T. Rowe Price Group Inc,Heather K. McPherson,vice_president,"Heather K. McPherson is a vice president of T. Rowe Price Group, Inc. and T. Rowe Price Associates,",Heather K. McPherson,1,"T. Rowe Price Group, Inc.",0.958333333
274346776,JP Morgan,Chia-Liang Lian,other,"Mr. Lian also spent eight years as a sovereign debt strategist at JPMorgan Chase and Merrill Lynch, and four years at the Monetary Authority of Singapore (MAS) as a senior economist responsible for formulating exchange rate policy.",Lian also,0.5,JPMorgan,0.8
274346776,Merrill Lynch,Chia-Liang Lian,other,"Mr. Lian also spent eight years as a sovereign debt strategist at JPMorgan Chase and Merrill Lynch, and four years at the Monetary Authority of Singapore (MAS) as a senior economist responsible for formulating exchange rate policy.",Lian also,0.5,"Merrill Lynch,",0.962962963
274346776,Monetary Authority of Singapore,Chia-Liang Lian,other,"Mr. Lian also spent eight years as a sovereign debt strategist at JPMorgan Chase and Merrill Lynch, and four years at the Monetary Authority of Singapore (MAS) as a senior economist responsible for formulating exchange rate policy.",Lian also,0.5,Monetary Authority of Singapore,1
274346776,PGIM Fixed Income,David Del Vecchio,managing_director,David Del Vecchio is a Managing Director and portfolio manager for PGIM Fixed Income's US Investment Grade Corporate Bond Team.,David Del Vecchio,1,PGIM Fixed Income,0.944444444
274346776,PGIM Fixed Income,David Del Vecchio,portfolio_manager,David Del Vecchio is a Managing Director and portfolio manager for PGIM Fixed Income's US Investment Grade Corporate Bond Team.,David Del Vecchio,1,PGIM Fixed Income,0.944444444
274346776,PGIM Fixed Income,David Del Vecchio,portfolio_manager,David Del Vecchio is a Principal and portfolio manager for PGIM Fixed Income's Investment Grade Corporate Bond Team.,David Del Vecchio,1,PGIM Fixed Income,0.944444444
274346776,PGIM Fixed Income,David Del Vecchio,portfolio_manager,David Del Vecchio is a Principal and portfolio manager for PGIM Fixed Income's U.S. Investment Grade Corporate Bond Team.,David Del Vecchio,1,PGIM Fixed Income,0.944444444
274346776,Citigroup Asset Management,Frederick R. Marki,portfolio_manager,"Prior to joining the Firm in 2005, Mr. Marki was Senior Portfolio Manager with Citigroup Asset Management, Portfolio Manager with UBS, and Vice President with Merrill Lynch.",Mr. Marki,0.516129032,"Citigroup Asset Management,",0.981132075
274346776,PGIM Fixed Income,Gregory Peters,other,"Mr. Peters was named Morningstar's 2017 Fixed Income Manager of The Year for PGIM Total Return Bond Fund, and a 2018 winner of the Pension and Investment Provider Award for Global Multi-Asset Credit.",Mr. Peters,0.666666667,Fixed Income,0.764705882
274346776,"Weiss, Peck & Greer",Kathleen A. McCarragher,managing_director,"Prior to joining Jennison, Ms. McCarragher spent six years with Weiss, Peck & Greer LLC where she was a Managing Director and the Director of Large Cap Growth Equities.",Ms. McCarragher,0.666666667,"Weiss, Peck & Greer",1
274346776,"FX Concepts, LLC",Marcus M. Perl,other,FX Concepts Inc. Marcus holds an MA in economics from the University of Southern California.,Marcus,0.551724138,FX Concepts Inc.,0.75
274346776,PGIM Investments LLC,Marcus M. Perl,portfolio_manager,"Prior to joining QMA, Marcus was a Vice President and Portfolio Manager at PGIM Investments and a Vice President at",Marcus,0.615384615,PGIM Investments,0.85
274346776,PGIM Investments LLC,Marcus M. Perl,vice_president,"Prior to joining QMA, Marcus was a Vice President and Portfolio Manager at PGIM Investments and a Vice President at",Marcus,0.615384615,PGIM Investments,0.85
274346776,"Goldman Sachs Asset Management, L.P.",Neill Nuttall,chief_investment_officer,"Neill Nuttall is a managing director and the co-chief investment officer of the Global Portfolio Solutions Group (GPS) in Goldman Sachs Asset Management (GSAM), based in New York.",Neill Nuttall,1,in Goldman Sachs Asset Management,0.869565217
274346776,"Goldman Sachs Asset Management, L.P.",Neill Nuttall,managing_director,"Neill Nuttall is a managing director and the co-chief investment officer of the Global Portfolio Solutions Group (GPS) in Goldman Sachs Asset Management (GSAM), based in New York.",Neill Nuttall,1,Goldman Sachs Asset Management,0.869565217
274346776,Banc of America Capital Management,John G. Norman,vice_president,"Prior to joining WEDGE in 2004, Mr. Norman was a Senior Vice President at Banc of America Capital Management.",Mr. Norman,0.6,Banc of America Capital Management.,0.985507246
274346776,WEDGE,John G. Norman,other,"Prior to joining WEDGE in 2004, Mr. Norman was a Senior Vice President at Banc of America Capital Management.",Mr. Norman,0.6,WEDGE,1
274346776,JPMorgan Asset Management,Neill Nuttall,chief_investment_officer,"Neill Nuttall is a managing director and the co-chief investment officer of the Global Portfolio Solutions Group (GPS) in Goldman Sachs Asset Management (GSAM), based in New York.",Neill Nuttall,1,Sachs Asset Management,0.765957447
274346776,Viking Global Investors,Rebecca Irwin,analyst,"Prior to joining Jennison, Ms. Irwin was a health care analyst at Viking Global Investors.",Ms. Irwin,0.545454545,Viking Global Investors.,0.978723404
274346776,Smith Barney,Richard Piccirillo,analyst,Mr. Piccirillo started his career as a financial analyst at Smith Barney.,Mr. Piccirillo,0.75,Smith Barney.,0.96
274346776,MFS,Kevin Beatty,chief_investment_officer,"Kevin Beatty, Chief Investment Officer of Global Equity at MFS, is a co-portfolio manager of the Portfolio.",Kevin Beatty,0.96,"MFS,",0.857142857
274346776,MFS,Kevin Beatty,portfolio_manager,"Kevin Beatty, Chief Investment Officer of Global Equity at MFS, is a co-portfolio manager of the Portfolio.",Kevin Beatty,0.96,"MFS,",0.857142857
274346776,MFS,Kevin Beatty,portfolio_manager,"The MFS co-portfolio managers who are jointly and primarily responsible for the day-to-day management of the segment of the Portfolio managed by MFS are Kevin Beatty, Ted Maloney and Alison O'Neill Mackey.",Kevin Beatty,0.96,MFS,1
274346776,PGIM Investments LLC,Marcus Perl,portfolio_manager,"Marcus Perl, Edward L. Campbell and Joel M. Kallman are jointly and primarily responsible for the day-to-day management of the portion of the Portfolio directly managed by PGIM Investments.",Marcus Perl,0.956521739,PGIM Investments.,0.8
274346776,Citigroup Asset Management,Mark S. Lindbloom,portfolio_manager,"Prior to joining Western Asset in 2005, Mr. Lindbloom was a Portfolio Manager at Citi-group Asset Management.",Mr. Lindbloom,0.764705882,Citi-group Asset Management.,0.962962963
274346776,ClearBridge,Michael Clarfeld,managing_director,Mr. Clarfeld is a Managing Director and Portfolio Manager at ClearBridge.,Mr. Clarfeld,0.714285714,ClearBridge.,0.956521739
274346776,ClearBridge,Michael Clarfeld,portfolio_manager,Mr. Clarfeld is a Managing Director and Portfolio Manager at ClearBridge.,Mr. Clarfeld,0.714285714,ClearBridge.,0.956521739
274346776,Fischer Francis Trees & Watts,Richard Piccirillo,analyst,"Before joining the Firm, Mr. Piccirillo was a fixed income analyst with Fischer Francis Trees & Watts.",Mr. Piccirillo,0.75,Fischer Francis Trees & Watts.,0.865671642
274346776,Goldman Sachs,Simon Fennell,managing_director,"Prior to joining William Blair, Simon was a Managing Director in the Equities division at Goldman Sachs in London and Boston, where he was responsible for institutional, equity research coverage for European and International stocks.",Simon,0.545454545,Goldman Sachs,1
